Time,theta_ref,theta_med,I_LOOP_mA,V_RL_V,V_TX_V,I_IN_uA,v_cursor,erro_FE_pc,I_receptor_mA
1.4900000000999467,536.4000244140625,535.1007690429688,6.378225803375244,1.594556450843811,18.897418975830078,63.798282623291016,0.3725000023841858,-0.0360899493098259,6.378225803375244
1.4910000000999466,536.760009765625,535.4613647460938,6.379827976226807,1.5949569940567017,18.896137237548828,63.814308166503906,0.37275001406669617,-0.036073923110961914,6.379827976226807
1.4920000000999465,537.1199951171875,535.8218994140625,6.381430625915527,1.5953576564788818,18.894855499267578,63.8303337097168,0.37299999594688416,-0.03605789691209793,6.381430625915527
1.4930000000999464,537.47998046875,536.1824951171875,6.383033275604248,1.595758318901062,18.893573760986328,63.84635925292969,0.37325000762939453,-0.03604187071323395,6.383033275604248
1.4940000000999463,537.8400268554688,536.5430908203125,6.384635925292969,1.5961589813232422,18.892292022705078,63.86238479614258,0.3734999895095825,-0.036025844514369965,6.384635925292969
1.4950000000999462,538.2000122070312,536.9036254882812,6.3862385749816895,1.5965596437454224,18.891008377075195,63.87841033935547,0.3737500011920929,-0.03600982204079628,6.3862385749816895
1.496000000099946,538.5599975585938,537.2642211914062,6.38784122467041,1.5969603061676025,18.889726638793945,63.89443588256836,0.37400001287460327,-0.0359937958419323,6.38784122467041
1.497000000099946,538.9199829101562,537.6248168945312,6.389443397521973,1.5973608493804932,18.888444900512695,63.91046142578125,0.37424999475479126,-0.035977769643068314,6.389443397521973
1.4980000000999458,539.280029296875,537.9853515625,6.391046047210693,1.5977615118026733,18.887163162231445,63.92648696899414,0.37450000643730164,-0.03596174344420433,6.391046047210693
1.4990000000999457,539.6400146484375,538.345947265625,6.392648696899414,1.5981621742248535,18.885881423950195,63.94251251220703,0.3747499883174896,-0.03594571724534035,6.392648696899414
1.5000000000999456,540.0,538.70654296875,6.394251346588135,1.5985628366470337,18.884599685668945,63.95853805541992,0.375,-0.035929691046476364,6.394251346588135
1.5010000000999455,540.3599853515625,539.0670776367188,6.3958539962768555,1.5989634990692139,18.883316040039062,63.97456359863281,0.3752500116825104,-0.03591366484761238,6.3958539962768555
1.5020000000999454,540.719970703125,539.4276733398438,6.397456169128418,1.5993640422821045,18.882034301757812,63.9905891418457,0.37549999356269836,-0.035897642374038696,6.397456169128418
1.5030000000999453,541.0800170898438,539.7882690429688,6.399058818817139,1.5997647047042847,18.880752563476562,64.0066146850586,0.37575000524520874,-0.03588161617517471,6.399058818817139
1.5040000000999452,541.4400024414062,540.1488647460938,6.400661468505859,1.6001653671264648,18.879470825195312,64.02264404296875,0.37599998712539673,-0.03586558997631073,6.400661468505859
1.505000000099945,541.7999877929688,540.5093994140625,6.40226411819458,1.600566029548645,18.878189086914062,64.03866577148438,0.3762499988079071,-0.03584956377744675,6.40226411819458
1.506000000099945,542.1599731445312,540.8699951171875,6.403866767883301,1.6009666919708252,18.876907348632812,64.05469512939453,0.3765000104904175,-0.035833537578582764,6.403866767883301
1.5070000000999448,542.52001953125,541.2305908203125,6.4054694175720215,1.6013673543930054,18.87562370300293,64.07071685791016,0.37674999237060547,-0.03581751137971878,6.4054694175720215
1.5080000000999447,542.8800048828125,541.5911254882812,6.407071590423584,1.601767897605896,18.87434196472168,64.08674621582031,0.37700000405311584,-0.0358014851808548,6.407071590423584
1.5090000000999446,543.239990234375,541.9517211914062,6.408674240112305,1.6021685600280762,18.87306022644043,64.10276794433594,0.37724998593330383,-0.03578546270728111,6.408674240112305
1.5100000000999445,543.5999755859375,542.3123168945312,6.410276889801025,1.6025692224502563,18.87177848815918,64.1187973022461,0.3774999976158142,-0.03576943650841713,6.410276889801025
1.5110000000999444,543.9600219726562,542.6728515625,6.411879539489746,1.6029698848724365,18.87049674987793,64.13481903076172,0.3777500092983246,-0.035753410309553146,6.411879539489746
1.5120000000999443,544.3200073242188,543.033447265625,6.413482189178467,1.6033705472946167,18.86921501159668,64.15084838867188,0.3779999911785126,-0.03573738411068916,6.413482189178467
1.5130000000999442,544.6799926757812,543.39404296875,6.415084362030029,1.6037710905075073,18.86793327331543,64.1668701171875,0.37825000286102295,-0.03572135791182518,6.415084362030029
1.514000000099944,545.0399780273438,543.7545776367188,6.41668701171875,1.6041717529296875,18.866649627685547,64.18289947509766,0.3785000145435333,-0.0357053317129612,6.41668701171875
1.515000000099944,545.4000244140625,544.1151733398438,6.418289661407471,1.6045724153518677,18.865367889404297,64.19892120361328,0.3787499964237213,-0.035689305514097214,6.418289661407471
1.5160000000999438,545.760009765625,544.4757690429688,6.419892311096191,1.6049730777740479,18.864086151123047,64.21495056152344,0.3790000081062317,-0.03567328304052353,6.419892311096191
1.5170000000999437,546.1199951171875,544.8363647460938,6.421494960784912,1.605373740196228,18.862804412841797,64.23097229003906,0.3792499899864197,-0.035657256841659546,6.421494960784912
1.5180000000999436,546.47998046875,545.1968994140625,6.423097610473633,1.6057744026184082,18.861522674560547,64.24700164794922,0.37950000166893005,-0.03564123064279556,6.423097610473633
1.5190000000999435,546.8400268554688,545.5574951171875,6.424699783325195,1.6061749458312988,18.860240936279297,64.26302337646484,0.37975001335144043,-0.03562520444393158,6.424699783325195
1.5200000000999434,547.2000122070312,545.9180908203125,6.426302433013916,1.606575608253479,18.858957290649414,64.279052734375,0.3799999952316284,-0.035609178245067596,6.426302433013916
1.5210000000999433,547.5599975585938,546.2786254882812,6.427905082702637,1.6069762706756592,18.857675552368164,64.29507446289062,0.3802500069141388,-0.03559315204620361,6.427905082702637
1.5220000000999432,547.9199829101562,546.6392211914062,6.429507732391357,1.6073769330978394,18.856393814086914,64.31110382080078,0.3804999887943268,-0.03557712957262993,6.429507732391357
1.523000000099943,548.280029296875,546.9998168945312,6.431110382080078,1.6077775955200195,18.855112075805664,64.3271255493164,0.38075000047683716,-0.035561103373765945,6.431110382080078
1.524000000099943,548.6400146484375,547.3603515625,6.432712554931641,1.6081781387329102,18.853830337524414,64.34315490722656,0.38100001215934753,-0.03554507717490196,6.432712554931641
1.5250000000999429,549.0,547.720947265625,6.434315204620361,1.6085788011550903,18.852548599243164,64.35917663574219,0.3812499940395355,-0.03552905097603798,6.434315204620361
1.5260000000999427,549.3599853515625,548.08154296875,6.435917854309082,1.6089794635772705,18.85126495361328,64.37520599365234,0.3815000057220459,-0.035513024777173996,6.435917854309082
1.5270000000999426,549.719970703125,548.4420776367188,6.437520503997803,1.6093801259994507,18.84998321533203,64.39122772216797,0.3817499876022339,-0.03549699857831001,6.437520503997803
1.5280000000999425,550.0800170898438,548.8026733398438,6.439123153686523,1.6097807884216309,18.84870147705078,64.40725708007812,0.38199999928474426,-0.03548097237944603,6.439123153686523
1.5290000000999424,550.4400024414062,549.1632690429688,6.440725803375244,1.610181450843811,18.84741973876953,64.42327880859375,0.38225001096725464,-0.035464949905872345,6.440725803375244
1.5300000000999423,550.7999877929688,549.5238647460938,6.442327976226807,1.6105819940567017,18.84613800048828,64.4393081665039,0.3824999928474426,-0.03544892370700836,6.442327976226807
1.5310000000999422,551.1599731445312,549.8843994140625,6.443930625915527,1.6109826564788818,18.84485626220703,64.45532989501953,0.382750004529953,-0.03543289750814438,6.443930625915527
1.532000000099942,551.52001953125,550.2449951171875,6.445533275604248,1.611383318901062,18.84357261657715,64.47135925292969,0.382999986410141,-0.035416871309280396,6.445533275604248
1.533000000099942,551.8800048828125,550.6055908203125,6.447135925292969,1.6117839813232422,18.8422908782959,64.48738098144531,0.38324999809265137,-0.03540084511041641,6.447135925292969
1.5340000000999419,552.239990234375,550.9661254882812,6.4487385749816895,1.6121846437454224,18.84100914001465,64.50341033935547,0.38350000977516174,-0.03538481891155243,6.4487385749816895
1.5350000000999418,552.5999755859375,551.3267211914062,6.45034122467041,1.6125853061676025,18.8397274017334,64.5194320678711,0.38374999165534973,-0.035368792712688446,6.45034122467041
1.5360000000999416,552.9600219726562,551.6873168945312,6.451943397521973,1.6129858493804932,18.83844566345215,64.53546142578125,0.3840000033378601,-0.03535277023911476,6.451943397521973
1.5370000000999415,553.3200073242188,552.0478515625,6.453546047210693,1.6133865118026733,18.8371639251709,64.55148315429688,0.3842499852180481,-0.03533674404025078,6.453546047210693
1.5380000000999414,553.6799926757812,552.408447265625,6.455148696899414,1.6137871742248535,18.835880279541016,64.56751251220703,0.38449999690055847,-0.035320717841386795,6.455148696899414
1.5390000000999413,554.0399780273438,552.76904296875,6.456751346588135,1.6141878366470337,18.834598541259766,64.58354187011719,0.38475000858306885,-0.03530469164252281,6.456751346588135
1.5400000000999412,554.4000244140625,553.1295776367188,6.4583539962768555,1.6145884990692139,18.833316802978516,64.59956359863281,0.38499999046325684,-0.03528866544365883,6.4583539962768555
1.541000000099941,554.760009765625,553.4901733398438,6.459956169128418,1.6149890422821045,18.832035064697266,64.61559295654297,0.3852500021457672,-0.035272639244794846,6.459956169128418
1.542000000099941,555.1199951171875,553.8507690429688,6.461558818817139,1.6153897047042847,18.830753326416016,64.6316146850586,0.3855000138282776,-0.03525661677122116,6.461558818817139
1.5430000000999409,555.47998046875,554.2113647460938,6.463161468505859,1.6157903671264648,18.829471588134766,64.64764404296875,0.3857499957084656,-0.03524059057235718,6.463161468505859
1.5440000000999408,555.8400268554688,554.5718994140625,6.46476411819458,1.616191029548645,18.828187942504883,64.66366577148438,0.38600000739097595,-0.035224564373493195,6.46476411819458
1.5450000000999407,556.2000122070312,554.9324951171875,6.466366767883301,1.6165916919708252,18.826906204223633,64.67969512939453,0.38624998927116394,-0.03520853817462921,6.466366767883301
1.5460000000999405,556.5599975585938,555.2930908203125,6.4679694175720215,1.6169923543930054,18.825624465942383,64.69571685791016,0.3865000009536743,-0.03519251197576523,6.4679694175720215
