tempo,x_referencia,y_instrumento
26.433333333333334,0.6240234375,0.52734375
26.45,0.6328125,0.615234375
26.466666666666665,0.6416015625,0.615234375
26.483333333333334,0.650390625,0.615234375
26.5,0.6591796875,0.615234375
26.516666666666666,0.66796875,0.615234375
26.533333333333335,0.6767578125,0.615234375
26.55,0.685546875,0.703125
26.566666666666666,0.6943359375,0.615234375
26.583333333333332,0.703125,0.703125
26.6,0.7119140625,0.703125
26.616666666666667,0.720703125,0.703125
26.633333333333333,0.7294921875,0.703125
26.65,0.73828125,0.703125
26.666666666666668,0.7470703125,0.703125
26.683333333333334,0.755859375,0.703125
26.7,0.7646484375,0.703125
26.716666666666665,0.7734375,0.703125
26.733333333333334,0.7822265625,0.791015625
26.75,0.791015625,0.703125
26.766666666666666,0.7998046875,0.791015625
26.783333333333335,0.80859375,0.791015625
26.8,0.8173828125,0.791015625
26.816666666666666,0.826171875,0.791015625
26.833333333333332,0.8349609375,0.791015625
26.85,0.84375,0.87890625
26.866666666666667,0.8525390625,0.703125
26.883333333333333,0.861328125,0.791015625
26.9,0.8701171875,0.791015625
26.916666666666668,0.87890625,0.87890625
26.933333333333334,0.0,-0.087890625
26.95,0.0087890625,0.0
26.966666666666665,0.017578125,0.0
26.983333333333334,0.0263671875,0.0
27.0,0.03515625,0.0
27.016666666666666,0.0439453125,0.0
27.033333333333335,0.052734375,0.0
27.05,0.0615234375,0.0
27.066666666666666,0.0703125,0.087890625
27.083333333333332,0.0791015625,0.0
27.1,0.087890625,0.087890625
27.116666666666667,0.0966796875,0.087890625
27.133333333333333,0.10546875,0.087890625
27.15,0.1142578125,0.087890625
27.166666666666668,0.123046875,0.087890625
27.183333333333334,0.1318359375,0.087890625
27.2,0.140625,0.17578125
27.216666666666665,0.1494140625,0.087890625
27.233333333333334,0.158203125,0.087890625
27.25,0.1669921875,0.087890625
27.266666666666666,0.17578125,0.087890625
27.283333333333335,0.1845703125,0.087890625
27.3,0.193359375,0.17578125
27.316666666666666,0.2021484375,0.087890625
27.333333333333332,0.2109375,0.17578125
27.35,0.2197265625,0.17578125
27.366666666666667,0.228515625,0.17578125
27.383333333333333,0.2373046875,0.17578125
27.4,0.24609375,0.17578125
