# Dados do modulador AM - ECOM060 / Cap.5.3 - UFAL 2026.2
# s_am = (1+ma*m)*Ac*cos(2pi*fc*t) + ruido ; ma=0.50 fc=2000Hz sigma=0.020
"# Colunas: t[s], mensagem, portadora, sinal_am"
t,mensagem,portadora,sinal_am
0.006200,0.351057,-0.809017,-0.946376
0.006210,0.350167,-0.876307,-0.997566
0.006220,0.349288,-0.929776,-1.105711
0.006230,0.348420,-0.968583,-1.155150
0.006240,0.347563,-0.992115,-1.174777
0.006250,0.346716,-1.000000,-1.202721
0.006260,0.345879,-0.992115,-1.133032
0.006270,0.345054,-0.968583,-1.116512
0.006280,0.344239,-0.929776,-1.091001
0.006290,0.343435,-0.876307,-1.037862
0.006300,0.342641,-0.809017,-0.920293
0.006310,0.341859,-0.728969,-0.829508
0.006320,0.341087,-0.637424,-0.762313
0.006330,0.340325,-0.535827,-0.613383
0.006340,0.339575,-0.425779,-0.494662
0.006350,0.338835,-0.309017,-0.379688
0.006360,0.338105,-0.187381,-0.218663
0.006370,0.337387,-0.062791,-0.070828
0.006380,0.336679,0.062791,0.093798
0.006390,0.335982,0.187381,0.228651
0.006400,0.335296,0.309017,0.332581
0.006410,0.334620,0.425779,0.483668
0.006420,0.333955,0.535827,0.629369
0.006430,0.333300,0.637424,0.716826
0.006440,0.332657,0.728969,0.871804
0.006450,0.332024,0.809017,0.927823
0.006460,0.331401,0.876307,1.004897
0.006470,0.330790,0.929776,1.077460
0.006480,0.330189,0.968583,1.108191
0.006490,0.329598,0.992115,1.137986
0.006500,0.329018,1.000000,1.202801
0.006510,0.328449,0.992115,1.163351
0.006520,0.327891,0.968583,1.142021
0.006530,0.327342,0.929776,1.069314
0.006540,0.326805,0.876307,1.005961
0.006550,0.326278,0.809017,0.915747
0.006560,0.325761,0.728969,0.840431
0.006570,0.325255,0.637424,0.755748
0.006580,0.324760,0.535827,0.649811
0.006590,0.324275,0.425779,0.464330
0.006600,0.323800,0.309017,0.314428
0.006610,0.323336,0.187381,0.235398
0.006620,0.322882,0.062791,0.059514
0.006630,0.322439,-0.062791,-0.064797
0.006640,0.322006,-0.187381,-0.204058
0.006650,0.321583,-0.309017,-0.335594
0.006660,0.321170,-0.425779,-0.498601
0.006670,0.320768,-0.535827,-0.618729
0.006680,0.320376,-0.637424,-0.758501
0.006690,0.319994,-0.728969,-0.863589
0.006700,0.319622,-0.809017,-0.943251
0.006710,0.319261,-0.876307,-1.047457
0.006720,0.318909,-0.929776,-1.115393
0.006730,0.318568,-0.968583,-1.130537
0.006740,0.318237,-0.992115,-1.130823
0.006750,0.317915,-1.000000,-1.149176
0.006760,0.317604,-0.992115,-1.117244
0.006770,0.317302,-0.968583,-1.131330
0.006780,0.317011,-0.929776,-1.073468
0.006790,0.316729,-0.876307,-0.995864
0.006800,0.316457,-0.809017,-0.916405
0.006810,0.316195,-0.728969,-0.859477
0.006820,0.315943,-0.637424,-0.737149
0.006830,0.315700,-0.535827,-0.618791
0.006840,0.315467,-0.425779,-0.507058
0.006850,0.315244,-0.309017,-0.361909
0.006860,0.315030,-0.187381,-0.227595
0.006870,0.314825,-0.062791,-0.090841
0.006880,0.314631,0.062791,0.073990
0.006890,0.314445,0.187381,0.209100
0.006900,0.314269,0.309017,0.374287
0.006910,0.314102,0.425779,0.499948
0.006920,0.313945,0.535827,0.625012
0.006930,0.313797,0.637424,0.741668
0.006940,0.313658,0.728969,0.829426
0.006950,0.313528,0.809017,0.946376
0.006960,0.313407,0.876307,1.055710
0.006970,0.313295,0.929776,1.055912
0.006980,0.313192,0.968583,1.122204
0.006990,0.313099,0.992115,1.176455
0.007000,0.313014,1.000000,1.187570
0.007010,0.312937,0.992115,1.161218
0.007020,0.312870,0.968583,1.161343
0.007030,0.312811,0.929776,1.070989
0.007040,0.312761,0.876307,0.999097
0.007050,0.312719,0.809017,0.957448
0.007060,0.312686,0.728969,0.853612
0.007070,0.312662,0.637424,0.739325
0.007080,0.312646,0.535827,0.594190
0.007090,0.312638,0.425779,0.503635
0.007100,0.312638,0.309017,0.379204
0.007110,0.312647,0.187381,0.184403
0.007120,0.312664,0.062791,0.087134
0.007130,0.312689,-0.062791,-0.075054
0.007140,0.312722,-0.187381,-0.199496
0.007150,0.312763,-0.309017,-0.341277
0.007160,0.312811,-0.425779,-0.511962
0.007170,0.312868,-0.535827,-0.596327
0.007180,0.312932,-0.637424,-0.749493
0.007190,0.313004,-0.728969,-0.832399
0.007200,0.313084,-0.809017,-0.937391
0.007210,0.313171,-0.876307,-1.001904
0.007220,0.313266,-0.929776,-1.078702
0.007230,0.313368,-0.968583,-1.144684
0.007240,0.313477,-0.992115,-1.162468
0.007250,0.313594,-1.000000,-1.136734
0.007260,0.313717,-0.992115,-1.170802
0.007270,0.313848,-0.968583,-1.152233
0.007280,0.313986,-0.929776,-1.088564
0.007290,0.314131,-0.876307,-1.017910
0.007300,0.314283,-0.809017,-0.894537
0.007310,0.314441,-0.728969,-0.869143
0.007320,0.314607,-0.637424,-0.754069
0.007330,0.314778,-0.535827,-0.610350
0.007340,0.314957,-0.425779,-0.478812
0.007350,0.315142,-0.309017,-0.373863
0.007360,0.315333,-0.187381,-0.210776
0.007370,0.315531,-0.062791,-0.061782
0.007380,0.315735,0.062791,0.061789
0.007390,0.315945,0.187381,0.202632
0.007400,0.316161,0.309017,0.368307
0.007410,0.316383,0.425779,0.478504
0.007420,0.316612,0.535827,0.597888
0.007430,0.316845,0.637424,0.722357
0.007440,0.317085,0.728969,0.837281
0.007450,0.317331,0.809017,0.945784
0.007460,0.317581,0.876307,1.016966
0.007470,0.317838,0.929776,1.084199
0.007480,0.318100,0.968583,1.163542
0.007490,0.318367,0.992115,1.186891
0.007500,0.318639,1.000000,1.157591
0.007510,0.318917,0.992115,1.152931
0.007520,0.319199,0.968583,1.145882
0.007530,0.319487,0.929776,1.055194
0.007540,0.319779,0.876307,1.024875
0.007550,0.320076,0.809017,0.976222
0.007560,0.320378,0.728969,0.849717
0.007570,0.320685,0.637424,0.714886
0.007580,0.320996,0.535827,0.587841
0.007590,0.321311,0.425779,0.472064
0.007600,0.321631,0.309017,0.359041
0.007610,0.321955,0.187381,0.202210
0.007620,0.322283,0.062791,0.060490
0.007630,0.322615,-0.062791,-0.089414
0.007640,0.322951,-0.187381,-0.229510
0.007650,0.323291,-0.309017,-0.348417
0.007660,0.323634,-0.425779,-0.522596
0.007670,0.323981,-0.535827,-0.646035
0.007680,0.324332,-0.637424,-0.752399
0.007690,0.324687,-0.728969,-0.845143
0.007700,0.325044,-0.809017,-0.926455
0.007710,0.325405,-0.876307,-1.035329
0.007720,0.325769,-0.929776,-1.100879
0.007730,0.326137,-0.968583,-1.123598
0.007740,0.326507,-0.992115,-1.151143
0.007750,0.326880,-1.000000,-1.169298
0.007760,0.327256,-0.992115,-1.148945
0.007770,0.327634,-0.968583,-1.114649
0.007780,0.328015,-0.929776,-1.085057
0.007790,0.328399,-0.876307,-1.029296
0.007800,0.328785,-0.809017,-0.954489
0.007810,0.329173,-0.728969,-0.844028
0.007820,0.329563,-0.637424,-0.752396
0.007830,0.329956,-0.535827,-0.608380
0.007840,0.330350,-0.425779,-0.498126
0.007850,0.330746,-0.309017,-0.369106
0.007860,0.331144,-0.187381,-0.240436
0.007870,0.331544,-0.062791,-0.095057
0.007880,0.331945,0.062791,0.070882
0.007890,0.332348,0.187381,0.218069
0.007900,0.332752,0.309017,0.367264
0.007910,0.333157,0.425779,0.491059
0.007920,0.333563,0.535827,0.637883
0.007930,0.333971,0.637424,0.715940
0.007940,0.334379,0.728969,0.852329
0.007950,0.334788,0.809017,0.973335
0.007960,0.335198,0.876307,1.048483
0.007970,0.335609,0.929776,1.122887
0.007980,0.336020,0.968583,1.162291
0.007990,0.336431,0.992115,1.176889
0.008000,0.336843,1.000000,1.167054
0.008010,0.337255,0.992115,1.168194
0.008020,0.337666,0.968583,1.128256
0.008030,0.338078,0.929776,1.112051
0.008040,0.338490,0.876307,1.026678
0.008050,0.338902,0.809017,0.921882
0.008060,0.339313,0.728969,0.866655
0.008070,0.339723,0.637424,0.759504
0.008080,0.340133,0.535827,0.621969
0.008090,0.340543,0.425779,0.487442
0.008100,0.340951,0.309017,0.376987
0.008110,0.341359,0.187381,0.260006
0.008120,0.341766,0.062791,0.027079
0.008130,0.342171,-0.062791,-0.057845
0.008140,0.342576,-0.187381,-0.217217
0.008150,0.342979,-0.309017,-0.358870
0.008160,0.343380,-0.425779,-0.503698
0.008170,0.343781,-0.535827,-0.637038
0.008180,0.344179,-0.637424,-0.724056
0.008190,0.344576,-0.728969,-0.843802
0.008200,0.344970,-0.809017,-0.932605
0.008210,0.345363,-0.876307,-1.028497
0.008220,0.345754,-0.929776,-1.068686
0.008230,0.346142,-0.968583,-1.167816
0.008240,0.346528,-0.992115,-1.139549
0.008250,0.346912,-1.000000,-1.202748
0.008260,0.347293,-0.992115,-1.151302
0.008270,0.347671,-0.968583,-1.139083
0.008280,0.348047,-0.929776,-1.081292
0.008290,0.348420,-0.876307,-1.004893
0.008300,0.348790,-0.809017,-0.958073
0.008310,0.349157,-0.728969,-0.879010
0.008320,0.349520,-0.637424,-0.759568
0.008330,0.349881,-0.535827,-0.633808
0.008340,0.350238,-0.425779,-0.508494
0.008350,0.350591,-0.309017,-0.384972
0.008360,0.350941,-0.187381,-0.220495
0.008370,0.351287,-0.062791,-0.071027
0.008380,0.351629,0.062791,0.056785
0.008390,0.351967,0.187381,0.240269
0.008400,0.352301,0.309017,0.382679
0.008410,0.352631,0.425779,0.501999
0.008420,0.352956,0.535827,0.620192
0.008430,0.353278,0.637424,0.759489
0.008440,0.353594,0.728969,0.863840
0.008450,0.353906,0.809017,0.932956
0.008460,0.354214,0.876307,1.012445
0.008470,0.354516,0.929776,1.086153
0.008480,0.354814,0.968583,1.145508
0.008490,0.355106,0.992115,1.149199
0.008500,0.355393,1.000000,1.188801
0.008510,0.355675,0.992115,1.183855
0.008520,0.355952,0.968583,1.141458
0.008530,0.356223,0.929776,1.091363
0.008540,0.356489,0.876307,1.052453
0.008550,0.356749,0.809017,0.967208
0.008560,0.357003,0.728969,0.835606
0.008570,0.357251,0.637424,0.752921
0.008580,0.357493,0.535827,0.627995
0.008590,0.357729,0.425779,0.513629
0.008600,0.357958,0.309017,0.380413
0.008610,0.358182,0.187381,0.189158
0.008620,0.358399,0.062791,0.115216
0.008630,0.358609,-0.062791,-0.122074
0.008640,0.358813,-0.187381,-0.236305
0.008650,0.359010,-0.309017,-0.319779
0.008660,0.359200,-0.425779,-0.494843
0.008670,0.359383,-0.535827,-0.600981
0.008680,0.359559,-0.637424,-0.763011
0.008690,0.359728,-0.728969,-0.873114
0.008700,0.359889,-0.809017,-0.946739
0.008710,0.360043,-0.876307,-1.064646
0.008720,0.360190,-0.929776,-1.109390
0.008730,0.360329,-0.968583,-1.133969
0.008740,0.360460,-0.992115,-1.182663
0.008750,0.360584,-1.000000,-1.167718
0.008760,0.360699,-0.992115,-1.186061
0.008770,0.360807,-0.968583,-1.129702
0.008780,0.360906,-0.929776,-1.074697
0.008790,0.360997,-0.876307,-1.062981
0.008800,0.361080,-0.809017,-0.960344
0.008810,0.361155,-0.728969,-0.878971
0.008820,0.361220,-0.637424,-0.752750
0.008830,0.361278,-0.535827,-0.658210
0.008840,0.361326,-0.425779,-0.489109
0.008850,0.361366,-0.309017,-0.365390
0.008860,0.361397,-0.187381,-0.231843
0.008870,0.361419,-0.062791,-0.079128
0.008880,0.361432,0.062791,0.077412
0.008890,0.361435,0.187381,0.173464
0.008900,0.361429,0.309017,0.349159
0.008910,0.361414,0.425779,0.473344
0.008920,0.361389,0.535827,0.627642
0.008930,0.361355,0.637424,0.753597
0.008940,0.361311,0.728969,0.891296
0.008950,0.361257,0.809017,0.950002
0.008960,0.361193,0.876307,1.003357
0.008970,0.361120,0.929776,1.117121
0.008980,0.361036,0.968583,1.132525
0.008990,0.360942,0.992115,1.173108
0.009000,0.360838,1.000000,1.207540
0.009010,0.360723,0.992115,1.151479
0.009020,0.360599,0.968583,1.118155
0.009030,0.360463,0.929776,1.102360
0.009040,0.360317,0.876307,1.041995
0.009050,0.360160,0.809017,0.940426
0.009060,0.359992,0.728969,0.826546
0.009070,0.359814,0.637424,0.736434
0.009080,0.359624,0.535827,0.661092
0.009090,0.359424,0.425779,0.488845
0.009100,0.359212,0.309017,0.355970
0.009110,0.358989,0.187381,0.198878
0.009120,0.358755,0.062791,0.089108
0.009130,0.358509,-0.062791,-0.097658
0.009140,0.358252,-0.187381,-0.239792
0.009150,0.357983,-0.309017,-0.344273
0.009160,0.357702,-0.425779,-0.538451
0.009170,0.357410,-0.535827,-0.629185
0.009180,0.357106,-0.637424,-0.743494
0.009190,0.356790,-0.728969,-0.832967
0.009200,0.356462,-0.809017,-0.967378
0.009210,0.356122,-0.876307,-1.049510
0.009220,0.355770,-0.929776,-1.100895
0.009230,0.355405,-0.968583,-1.116112
0.009240,0.355028,-0.992115,-1.150260
0.009250,0.354639,-1.000000,-1.193187
0.009260,0.354237,-0.992115,-1.172337
0.009270,0.353823,-0.968583,-1.163259
0.009280,0.353396,-0.929776,-1.127019
0.009290,0.352956,-0.876307,-0.988565
0.009300,0.352504,-0.809017,-0.966218
0.009310,0.352039,-0.728969,-0.850852
0.009320,0.351560,-0.637424,-0.745371
0.009330,0.351069,-0.535827,-0.606939
0.009340,0.350565,-0.425779,-0.488899
0.009350,0.350047,-0.309017,-0.329008
0.009360,0.349516,-0.187381,-0.244788
0.009370,0.348972,-0.062791,-0.095438
0.009380,0.348415,0.062791,0.040824
0.009390,0.347844,0.187381,0.197842
0.009400,0.347260,0.309017,0.345602
0.009410,0.346662,0.425779,0.456942
0.009420,0.346050,0.535827,0.590503
0.009430,0.345425,0.637424,0.749566
0.009440,0.344786,0.728969,0.846276
0.009450,0.344133,0.809017,0.964594
0.009460,0.343466,0.876307,0.990668
0.009470,0.342785,0.929776,1.088466
0.009480,0.342090,0.968583,1.109337
0.009490,0.341381,0.992115,1.165143
0.009500,0.340658,1.000000,1.122424
0.009510,0.339921,0.992115,1.190981
0.009520,0.339169,0.968583,1.124644
0.009530,0.338403,0.929776,1.125464
0.009540,0.337623,0.876307,1.033534
0.009550,0.336828,0.809017,0.966986
0.009560,0.336019,0.728969,0.871653
0.009570,0.335195,0.637424,0.750540
0.009580,0.334356,0.535827,0.625719
0.009590,0.333503,0.425779,0.483340
0.009600,0.332635,0.309017,0.375399
0.009610,0.331752,0.187381,0.189921
0.009620,0.330855,0.062791,0.049290
0.009630,0.329942,-0.062791,-0.069925
0.009640,0.329015,-0.187381,-0.226446
0.009650,0.328072,-0.309017,-0.372281
0.009660,0.327115,-0.425779,-0.503140
0.009670,0.326142,-0.535827,-0.613439
0.009680,0.325155,-0.637424,-0.762192
0.009690,0.324152,-0.728969,-0.827456
0.009700,0.323134,-0.809017,-0.950498
0.009710,0.322100,-0.876307,-1.014603
0.009720,0.321052,-0.929776,-1.059466
0.009730,0.319988,-0.968583,-1.132965
0.009740,0.318908,-0.992115,-1.135333
0.009750,0.317813,-1.000000,-1.154029
0.009760,0.316703,-0.992115,-1.163024
0.009770,0.315577,-0.968583,-1.111768
0.009780,0.314436,-0.929776,-1.061884
0.009790,0.313279,-0.876307,-1.002914
0.009800,0.312106,-0.809017,-0.891415
0.009810,0.310917,-0.728969,-0.814399
0.009820,0.309713,-0.637424,-0.730758
0.009830,0.308493,-0.535827,-0.635509
0.009840,0.307258,-0.425779,-0.511080
0.009850,0.306006,-0.309017,-0.363938
0.009860,0.304739,-0.187381,-0.242370
0.009870,0.303456,-0.062791,-0.090611
0.009880,0.302157,0.062791,0.061178
0.009890,0.300842,0.187381,0.200753
0.009900,0.299511,0.309017,0.362293
0.009910,0.298164,0.425779,0.482563
0.009920,0.296801,0.535827,0.602763
0.009930,0.295422,0.637424,0.756799
0.009940,0.294027,0.728969,0.857986
0.009950,0.292615,0.809017,0.903254
0.009960,0.291188,0.876307,1.000464
0.009970,0.289744,0.929776,1.042638
0.009980,0.288285,0.968583,1.066223
0.009990,0.286809,0.992115,1.135528
0.010000,0.285317,1.000000,1.132392
0.010010,0.283809,0.992115,1.157676
0.010020,0.282284,0.968583,1.100151
0.010030,0.280743,0.929776,1.067073
0.010040,0.279186,0.876307,0.998423
0.010050,0.277613,0.809017,0.912064
0.010060,0.276024,0.728969,0.825918
0.010070,0.274418,0.637424,0.717431
0.010080,0.272795,0.535827,0.600414
0.010090,0.271157,0.425779,0.484092
0.010100,0.269502,0.309017,0.353260
0.010110,0.267831,0.187381,0.205186
0.010120,0.266143,0.062791,0.042367
0.010130,0.264439,-0.062791,-0.072477
0.010140,0.262719,-0.187381,-0.221834
0.010150,0.260982,-0.309017,-0.353912
0.010160,0.259229,-0.425779,-0.446409
0.010170,0.257459,-0.535827,-0.612459
0.010180,0.255673,-0.637424,-0.731480
0.010190,0.253871,-0.728969,-0.808914
0.010200,0.252052,-0.809017,-0.894364
0.010210,0.250217,-0.876307,-0.980134
0.010220,0.248366,-0.929776,-1.042937
0.010230,0.246498,-0.968583,-1.068201
0.010240,0.244614,-0.992115,-1.115625
0.010250,0.242713,-1.000000,-1.129110
0.010260,0.240796,-0.992115,-1.087721
0.010270,0.238863,-0.968583,-1.120254
0.010280,0.236913,-0.929776,-1.055712
0.010290,0.234947,-0.876307,-0.982655
0.010300,0.232964,-0.809017,-0.915037
0.010310,0.230965,-0.728969,-0.844574
0.010320,0.228950,-0.637424,-0.722838
0.010330,0.226919,-0.535827,-0.583413
0.010340,0.224871,-0.425779,-0.508854
0.010350,0.222807,-0.309017,-0.418949
0.010360,0.220727,-0.187381,-0.209684
0.010370,0.218630,-0.062791,-0.075823
0.010380,0.216517,0.062791,0.047164
0.010390,0.214388,0.187381,0.170097
0.010400,0.212243,0.309017,0.328325
0.010410,0.210082,0.425779,0.454113
0.010420,0.207904,0.535827,0.610319
0.010430,0.205710,0.637424,0.687599
0.010440,0.203500,0.728969,0.793164
0.010450,0.201274,0.809017,0.883998
0.010460,0.199032,0.876307,0.963999
0.010470,0.196774,0.929776,1.019975
0.010480,0.194500,0.968583,1.066248
0.010490,0.192210,0.992115,1.084739
0.010500,0.189904,1.000000,1.105461
0.010510,0.187582,0.992115,1.098896
0.010520,0.185244,0.968583,1.060372
0.010530,0.182890,0.929776,0.995138
0.010540,0.180520,0.876307,0.954227
0.010550,0.178135,0.809017,0.865886
0.010560,0.175734,0.728969,0.831130
0.010570,0.173317,0.637424,0.658557
0.010580,0.170884,0.535827,0.605138
0.010590,0.168436,0.425779,0.478251
0.010600,0.165972,0.309017,0.328267
0.010610,0.163492,0.187381,0.227270
0.010620,0.160997,0.062791,0.098390
0.010630,0.158486,-0.062791,-0.065153
0.010640,0.155960,-0.187381,-0.157160
0.010650,0.153418,-0.309017,-0.316680
0.010660,0.150861,-0.425779,-0.497282
0.010670,0.148289,-0.535827,-0.601811
0.010680,0.145701,-0.637424,-0.677088
0.010690,0.143098,-0.728969,-0.787218
0.010700,0.140480,-0.809017,-0.856821
0.010710,0.137847,-0.876307,-0.944151
0.010720,0.135199,-0.929776,-1.008987
0.010730,0.132535,-0.968583,-1.021075
0.010740,0.129857,-0.992115,-1.045407
0.010750,0.127163,-1.000000,-1.057208
0.010760,0.124455,-0.992115,-1.058556
0.010770,0.121732,-0.968583,-1.003323
0.010780,0.118994,-0.929776,-0.980519
0.010790,0.116241,-0.876307,-0.924184
0.010800,0.113474,-0.809017,-0.788248
0.010810,0.110692,-0.728969,-0.820975
0.010820,0.107895,-0.637424,-0.701798
0.010830,0.105084,-0.535827,-0.615847
0.010840,0.102258,-0.425779,-0.447102
0.010850,0.099418,-0.309017,-0.367941
0.010860,0.096564,-0.187381,-0.201911
0.010870,0.093696,-0.062791,-0.035744
0.010880,0.090813,0.062791,0.086989
0.010890,0.087916,0.187381,0.183172
0.010900,0.085005,0.309017,0.307582
0.010910,0.082080,0.425779,0.441323
0.010920,0.079141,0.535827,0.575653
0.010930,0.076188,0.637424,0.664749
0.010940,0.073222,0.728969,0.769840
0.010950,0.070241,0.809017,0.860285
0.010960,0.067247,0.876307,0.887400
0.010970,0.064240,0.929776,0.972982
0.010980,0.061219,0.968583,1.014833
0.010990,0.058184,0.992115,1.013457
0.011000,0.055136,1.000000,1.054404
0.011010,0.052075,0.992115,1.017889
0.011020,0.049001,0.968583,1.000600
0.011030,0.045913,0.929776,0.951494
0.011040,0.042812,0.876307,0.906359
0.011050,0.039699,0.809017,0.812378
0.011060,0.036572,0.728969,0.719734
0.011070,0.033433,0.637424,0.643837
0.011080,0.030281,0.535827,0.529953
0.011090,0.027116,0.425779,0.419805
0.011100,0.023939,0.309017,0.318427
0.011110,0.020749,0.187381,0.207427
0.011120,0.017546,0.062791,0.070119
0.011130,0.014332,-0.062791,-0.088388
0.011140,0.011105,-0.187381,-0.188022
0.011150,0.007866,-0.309017,-0.289502
0.011160,0.004615,-0.425779,-0.420712
0.011170,0.001352,-0.535827,-0.536630
0.011180,-0.001923,-0.637424,-0.642980
0.011190,-0.005210,-0.728969,-0.707439
0.011200,-0.008508,-0.809017,-0.816348
0.011210,-0.011819,-0.876307,-0.881340
0.011220,-0.015140,-0.929776,-0.912784
0.011230,-0.018473,-0.968583,-0.933758
0.011240,-0.021818,-0.992115,-1.008742
0.011250,-0.025173,-1.000000,-0.980418
0.011260,-0.028540,-0.992115,-0.954956
0.011270,-0.031918,-0.968583,-0.972264
0.011280,-0.035307,-0.929776,-0.926206
0.011290,-0.038707,-0.876307,-0.852456
0.011300,-0.042117,-0.809017,-0.798628
0.011310,-0.045538,-0.728969,-0.738364
0.011320,-0.048970,-0.637424,-0.649692
0.011330,-0.052412,-0.535827,-0.533317
0.011340,-0.055865,-0.425779,-0.417464
0.011350,-0.059327,-0.309017,-0.298694
0.011360,-0.062800,-0.187381,-0.194908
0.011370,-0.066283,-0.062791,-0.091135
0.011380,-0.069776,0.062791,0.041029
0.011390,-0.073279,0.187381,0.192937
0.011400,-0.076792,0.309017,0.294267
0.011410,-0.080314,0.425779,0.380133
0.011420,-0.083845,0.535827,0.518828
0.011430,-0.087387,0.637424,0.592610
0.011440,-0.090937,0.728969,0.699823
0.011450,-0.094497,0.809017,0.764562
0.011460,-0.098065,0.876307,0.817236
0.011470,-0.101643,0.929776,0.900751
0.011480,-0.105230,0.968583,0.925135
0.011490,-0.108825,0.992115,0.968613
0.011500,-0.112429,1.000000,0.935018
0.011510,-0.116042,0.992115,0.922939
0.011520,-0.119663,0.968583,0.927782
0.011530,-0.123292,0.929776,0.875020
0.011540,-0.126930,0.876307,0.816451
0.011550,-0.130575,0.809017,0.766132
0.011560,-0.134229,0.728969,0.658824
0.011570,-0.137890,0.637424,0.611015
0.011580,-0.141559,0.535827,0.537786
0.011590,-0.145236,0.425779,0.382280
0.011600,-0.148920,0.309017,0.256959
0.011610,-0.152612,0.187381,0.147108
0.011620,-0.156311,0.062791,0.070111
0.011630,-0.160017,-0.062791,-0.079802
0.011640,-0.163730,-0.187381,-0.145478
0.011650,-0.167450,-0.309017,-0.287476
0.011660,-0.171176,-0.425779,-0.366613
0.011670,-0.174910,-0.535827,-0.503525
0.011680,-0.178649,-0.637424,-0.578677
0.011690,-0.182396,-0.728969,-0.644130
0.011700,-0.186148,-0.809017,-0.728666
0.011710,-0.189907,-0.876307,-0.777936
0.011720,-0.193672,-0.929776,-0.852101
0.011730,-0.197442,-0.968583,-0.838312
0.011740,-0.201219,-0.992115,-0.924497
0.011750,-0.205001,-1.000000,-0.870355
0.011760,-0.208789,-0.992115,-0.900396
0.011770,-0.212582,-0.968583,-0.840721
0.011780,-0.216380,-0.929776,-0.789073
0.011790,-0.220183,-0.876307,-0.793326
0.011800,-0.223992,-0.809017,-0.728001
0.011810,-0.227805,-0.728969,-0.648181
0.011820,-0.231623,-0.637424,-0.594071
0.011830,-0.235446,-0.535827,-0.503998
0.011840,-0.239273,-0.425779,-0.356616
0.011850,-0.243105,-0.309017,-0.290760
0.011860,-0.246941,-0.187381,-0.162840
0.011870,-0.250781,-0.062791,-0.046675
0.011880,-0.254624,0.062791,0.043292
0.011890,-0.258472,0.187381,0.159182
0.011900,-0.262324,0.309017,0.262415
0.011910,-0.266179,0.425779,0.359989
0.011920,-0.270037,0.535827,0.449464
0.011930,-0.273899,0.637424,0.554967
0.011940,-0.277764,0.728969,0.637991
0.011950,-0.281632,0.809017,0.705240
0.011960,-0.285503,0.876307,0.736279
0.011970,-0.289376,0.929776,0.773834
0.011980,-0.293252,0.968583,0.809066
0.011990,-0.297131,0.992115,0.849030
0.012000,-0.301012,1.000000,0.845015
0.012010,-0.304896,0.992115,0.830239
0.012020,-0.308781,0.968583,0.817998
0.012030,-0.312668,0.929776,0.794132
0.012040,-0.316557,0.876307,0.738345
0.012050,-0.320448,0.809017,0.666612
0.012060,-0.324341,0.728969,0.600337
0.012070,-0.328234,0.637424,0.535131
0.012080,-0.332129,0.535827,0.471053
0.012090,-0.336025,0.425779,0.356088
0.012100,-0.339922,0.309017,0.235162
0.012110,-0.343820,0.187381,0.123403
